event_type,step_count,episode_reward,robot_x,robot_y,goal_x,goal_y,goal_dist
timeout,150,-40.19159282005094,0.8948029564828351,0.3324801633491087,4.19714783750648,1.2499630756951863,3.4274271119412756
timeout,150,-38.23973704173054,1.1938502524261283,0.5218810632858267,4.721741085882769,1.082563821278647,3.5721672536287863
collision,144,-63.50955452733755,1.7011485820715155,0.08655805414404223,4.692950836917925,1.3496966856172994,3.2475221222378448
timeout,150,-37.876102300112706,1.139152368545413,0.4353242164834726,4.233795067659421,1.1584522471011718,3.1780068571110203
timeout,150,-43.40728920662912,1.5482667902626666,0.4919135939334994,4.6944331472665155,1.643796900963663,3.3504026472884743
timeout,150,-37.643963194435074,1.2403017441589557,0.4467898920542103,4.5693172843120005,1.1761195683727728,3.407970986281927
collision,134,-63.343941342126115,1.450673267860184,0.011192364436255795,4.6106849881590675,1.683964085647335,3.575449524704521
timeout,150,-36.474480442477386,1.3394675760924883,0.4080170656013439,4.21982393641928,1.6103492995438125,3.1212266119671748
timeout,150,-35.423315765273436,1.4915820213181923,0.2542832393966844,4.202826679745709,1.354064399768022,2.925810349041692
timeout,150,-39.02897841579222,1.2342617807298255,0.4694175621879941,4.872184134745434,1.6362308662081393,3.8204623202283874
collision,116,-63.08101807894517,1.171205725434179,0.08932436714544018,4.791781321615672,1.4641371882939829,3.8728126653453545
timeout,150,-41.80362513961796,1.8019852879938505,0.23591655579015725,4.924999428944307,1.3681168805818233,3.321911332355949
timeout,150,-39.18869566185026,1.1601469694424886,0.2274719697478128,4.703565561569125,1.3374821803410153,3.7132112768666796
timeout,150,-37.42142513357973,1.403561935544076,0.4956151766142306,4.145439689848658,1.1899618330292616,2.8284290514038126
timeout,150,-48.12220388256512,1.3029042645461935,-0.046747289230380636,4.220790851939279,1.0236506267852667,3.108024104716549
timeout,150,-37.40720209615802,1.349000554710722,0.17255666264713745,4.170790007933921,1.7342555327376408,3.2251200100405004
collision,138,-63.284344092607775,1.2828344848312927,0.1935077317327184,4.897370191335866,1.0191372164402308,3.7076316456216234
timeout,150,-39.035607669370606,1.0322875032611714,0.6289653670560622,4.491589284741688,1.1350763641729515,3.4961288815998945
timeout,150,-73.44106108911356,1.4677007793884707,-0.11748612867549786,4.846572595373377,1.0217215967471343,3.5657494290148524
timeout,150,-33.64497819918572,1.7738758430573722,0.36023884521922883,4.842030947233085,1.096642948763421,3.1552918639955014
collision,98,-61.37946949177382,1.048967619100133,0.31028958838279513,4.29471827457428,1.9830029311201767,3.651419894299
timeout,150,-40.560445551598285,1.057222920908456,0.08850596440512576,4.327748613064327,1.8983109417361668,3.7378780556652527
timeout,150,-43.03028344178105,1.3503392311442888,0.23462920200003953,4.692132163841426,1.621587834871252,3.618181069863767
timeout,150,-38.96649146108764,1.164618488990447,0.25094841184950684,4.65681990400334,1.290460513345562,3.6436322718099308
timeout,150,-34.885254095633414,1.7077335936195117,0.30414152199697975,4.565898871291755,1.9244445056115165,3.285496996376868
timeout,150,-34.32211603082914,1.5723742381922812,0.6893549204921935,4.574409875588245,1.6344290592942072,3.1472818583704507
timeout,150,-41.63348965253033,0.9913571678988369,0.09053838939406231,4.853868105324032,1.6775984667507504,4.175853257822726
timeout,150,-37.03128287938135,1.2704543028044808,0.7166164287257366,4.653072364143599,1.7353805599896992,3.5327022665443555
timeout,150,-38.34614325182046,1.0548392794297032,0.7322933449181361,4.40649842046161,1.8623450798578602,3.5370377325246367
timeout,150,-38.51948273037324,1.3102880104669303,-0.008195136249809647,4.004782030625444,1.8230601292365645,3.2578818075617106
timeout,150,-41.859809089726305,1.1976737955446324,0.0571167347739845,4.461089388016652,1.9888956627923782,3.792314749058337
timeout,150,-35.46006673642544,1.6111044123022642,0.33727610542003283,4.951086427364222,1.3121702745088872,3.479353172913147
timeout,150,-39.741210308896264,1.1619921796245978,0.14607267011961522,4.656806555061434,1.7163474727577874,3.831382319027992
timeout,150,-38.76413341070422,1.2615169544980362,0.18634255819897716,4.793675249511204,1.507143371375067,3.7710286407181988
timeout,150,-37.35428537275924,1.1850637525123588,0.6252025636822552,4.311583589699454,1.0654201532617664,3.1573593109590203
timeout,150,-40.46918921778634,1.5361059408730129,0.233717767111257,4.921381000819631,1.898627629312154,3.772533907170403
timeout,150,-33.38473346341243,1.7744713074158067,0.6705905964739205,4.9805862445261155,1.1959192354629438,3.2488679826831834
timeout,150,-37.38279688718042,1.5803507174935505,0.008853701826675725,4.364525842717298,1.6000944326403255,3.2068174552529536
timeout,150,-37.25474163436995,1.4072693562433005,0.17800806681287326,4.485663390031048,1.6508660302931797,3.4125973111176413
timeout,150,-36.02871499432561,1.4275193304206477,0.8062553110905907,4.926436852005059,1.8785325915153455,3.659535816051745
timeout,150,-39.80313380000236,1.1807616573870021,-0.06062967276159629,4.879238834616605,1.036476298640777,3.8577681297578006
timeout,150,-38.07446797500817,1.2892627517409447,-0.023345834832945143,4.304073251862828,1.2459044749954598,3.2710974764816565
timeout,150,-40.69544647424031,1.1477329571269286,-0.030289977765862244,4.962842731656126,1.4941547050024555,4.108405308940298
timeout,150,-39.7376962560488,1.2544789320175505,0.0023694389306321132,4.475423469891995,1.9683264252728851,3.773522305248921
timeout,150,-37.66180181065083,1.3305308907070414,0.002443768527529487,4.479682162591368,1.050097671848022,3.3188450452459115
timeout,150,-39.48411973102179,1.1300115041040386,0.050124711073045974,4.54843395889844,1.1557330051810275,3.5927679829684163
timeout,150,-40.53362331146544,1.032571963949522,0.31829447289622337,4.996363975713887,1.0242604884200524,4.02616879025229
collision,127,-61.74605931244554,1.0788542548996758,-0.15797503022441345,4.004483006727961,1.2364156355668752,3.2409302557090305
timeout,150,-40.08984059195707,1.0152321226268535,0.18243325843842717,4.496672144260774,1.2329266990100685,3.636476466707634
timeout,150,-38.76378790714697,1.2943395580183328,0.06169234953440491,4.667600378646792,1.3638526058828895,3.6158691758967914
timeout,150,-44.53787351774166,1.108986987824558,0.1161094626920906,4.439174907244724,1.6193193880915397,3.6537366706525845
collision,65,-58.77341339739316,0.7146646391587953,-0.05678162598467606,4.325908154004172,1.391394019819942,3.8907958600541375
timeout,150,-38.560519452174844,1.221561503182321,-0.03464889826712723,4.247338250297409,1.229092792306651,3.27908035642261
timeout,150,-42.30714507856436,0.8427713659373745,-0.06006770665613778,4.520032365819609,1.2517973205194926,3.904258996375805
timeout,150,-40.1266186030135,1.0779494474969797,-0.0033478205761391165,4.110838785795731,1.676628530199102,3.467093635529668
timeout,150,-39.86942294013871,1.1468982903125051,-0.051636462206579616,4.6785425589940886,1.1660367548685273,3.7356711986058837
timeout,150,-52.78870140249067,1.0049141594832538,0.17176402506426808,4.92370792407063,1.1214275362364918,4.032220895960545
timeout,150,-47.793715897944494,1.0210328429935416,-0.06485621553586007,4.432502606926813,1.13482989749471,3.6162650234778604
collision,50,-56.73526977390185,0.7057025718324121,0.013635090519963722,4.291602774052359,1.849512343095932,4.028538884857256
timeout,150,-37.80539743300464,1.2853408693846942,0.3171408602809593,4.382682266245438,1.8518713024865754,3.4567211717088075
timeout,150,-40.36379634416363,0.9274313905785407,0.05543872479863422,4.0173494934101885,1.249984555444556,3.312783365045213
timeout,150,-41.379135986206165,0.9480015823691438,-0.1294798833836354,4.485978793384057,1.1012429245964794,3.7459259704034897
timeout,150,-40.83960165401163,1.0335460169213553,-0.013282372938461816,4.466515784029195,1.53949111012459,3.7678092987278715
timeout,150,-53.321946223875955,1.7114093989536052,0.1887788730252003,4.498463252128314,1.7989865561806322,3.218763421469303
timeout,150,-38.92815298526823,1.1672241694222603,0.17127168143316396,4.525755922812656,1.301439337930172,3.5435877963334708
timeout,150,-48.6024228415642,0.9543535443640826,0.12567799032298616,4.966033835108275,1.0649037193093769,4.120160643122477
timeout,150,-40.61527086587611,0.9146524173125751,0.043827595399613554,4.127363775622307,1.175444368864774,3.406181262616548
timeout,150,-38.97367632015577,1.2842177932457168,0.1849623122619409,4.800452738883425,1.8281605505628136,3.8812380297115125
timeout,150,-39.80297900956172,1.246669214900898,-0.10105634048331029,4.125453430794699,1.9195204683718383,3.5171194466725955
timeout,150,-38.65129421076034,1.5785451115811957,-0.21812710204459432,4.901712145229761,1.8928812741615142,3.936977965132769
timeout,150,-37.55668707949134,1.2074177067000034,0.657561464875732,4.573967866077418,1.6818872515618342,3.51893496570684
timeout,150,-42.08123929320263,0.8892353217675766,-0.13440255977164187,4.005772197476054,1.6974365427816578,3.6150292661739316
timeout,150,-41.474754845686704,0.985286134683113,0.05287330481640954,4.873657513685043,1.3333693248213092,4.093788225872188
collision,146,-63.074849452638496,1.0121472074096358,0.5530680991521684,4.8518231262185845,1.2966115118137793,3.9110060045970036
timeout,150,-39.33263627891157,1.0158627587072728,0.22548950668658263,4.177415754090885,1.1746309374162252,3.3009524077372885
timeout,150,-37.25862953737721,1.1864704645493906,0.45802133392765826,4.003773370198437,1.696146791983284,3.077360933017772
timeout,150,-40.03595300340452,1.1981185873820155,-0.0940325401528648,4.631361647290359,1.5281465761140167,3.797186194231356
timeout,150,-41.03422790979474,1.5228101512504095,0.3594185727917608,4.97791632803984,1.2581796392376923,3.5700882548541437
timeout,150,-36.89504755298034,1.498907476457427,0.24833251220442273,4.883306866861251,1.652972226096841,3.6643105708454287
timeout,150,-38.136576229662246,1.1287133129273694,0.2908725641732672,4.136499085730513,1.209516811136903,3.1449455492196345
timeout,150,-36.35887285433219,1.3256156240503973,0.8541069304563971,4.532604480544909,1.039773057065825,3.2123588585726415
timeout,150,-39.44776267397424,1.0887040176931229,0.2621319294701596,4.278340853405405,1.8572231534672072,3.5662444050576596
timeout,150,-38.86134395967618,1.1916187160709402,0.08952435490804717,4.38032492189575,1.418660212383616,3.4546272439574386
timeout,150,-37.04425174626983,1.4902149819296053,-0.13941139843540748,4.4569494048046,1.230695407569404,3.267828911637226
timeout,150,-38.609693686829694,1.0765381734894475,0.7954994829463146,4.701125400147594,1.846630514800222,3.773924881311187
timeout,150,-41.8201962740404,1.0024262994779425,-0.03939936748991438,4.413213799914101,1.8377690607599877,3.893229081514437
timeout,150,-46.26155405643904,1.1885670030166244,0.313410557571566,4.899891934254466,1.1837451285674292,3.812009314088585
timeout,150,-38.64300640683497,1.4629336882933357,-0.0423748292573364,4.9031485553446625,1.4263823845255361,3.740631776120206
timeout,150,-38.97626919155355,1.1574695964978416,0.07692083678394693,4.506129288121028,1.0276315526167714,3.4810016655412928
timeout,150,-41.69342431692904,0.8796008702040143,0.08588536190036504,4.538985333693184,1.347569803016213,3.8707805776845223
collision,121,-64.65265721530574,1.3806848226017634,-0.16940879215005467,4.685883355294187,1.4906247670852248,3.6986549931427106
timeout,150,-44.3745690648262,1.2138107809631513,0.2249192301248129,4.309844236622876,1.1268764497161607,3.224740297223522
timeout,150,-39.91507090414368,1.3278114597798198,-0.17104591384664292,4.862964601002985,1.6884056926720237,3.994354517176068
timeout,150,-44.798020480852166,1.558352311172717,0.5754642455640256,4.046082788084977,1.9979946885313127,2.8657277935852186
timeout,150,-37.83248741495938,1.4766282643851947,0.024457915964363343,4.755170698248643,1.7256975816947042,3.693650889147152
timeout,150,-39.089336761979936,1.6722098591755945,0.2474144952439442,4.988142745529288,1.0948195588717011,3.4224999998048067
collision,104,-70.7046770832736,0.9003047020584773,0.24098407771232225,4.385032604675434,1.9111462121627945,3.8642942577693704
collision,1,-55.30540634164582,0.0,0.0,4.907654543359122,1.3940271490386444,5.101802113881941
timeout,150,-49.652817268254616,1.0082424652424018,0.10397372697022217,4.653263461820324,1.454761403705846,3.887261942950942
timeout,150,-41.037530308730545,1.1618642833719226,-0.18225597187332418,4.913522401679436,1.4970520352470928,4.110354488294339
timeout,150,-43.81480304711698,0.9415413449543243,-0.044213308527821515,4.471054883638812,1.408812029962819,3.816902992486571
timeout,150,-40.46151238621239,1.1308864780269259,-0.04719530067958327,4.487816821491449,1.6970124403790083,3.783020218666767
timeout,150,-34.59086889939988,1.7070844195796582,0.34980504919548006,4.385278269696589,1.1907487206867127,2.807117481942162
timeout,150,-41.1802720286915,0.9706325093243329,-0.026009055010769968,4.228557634107247,1.6372649474998884,3.6579443033102064
collision,119,-67.26728942233724,0.912134034509143,0.12384907408956715,4.498276334194883,1.135989842841396,3.7262374494072263
collision,81,-73.12770991810083,0.8409910474018809,0.123561629546624,4.74735566662985,1.34277156302073,4.092206910731422
timeout,150,-42.45710072293055,1.0527583401060185,-0.028872519867247974,4.891904355628303,1.984514059628276,4.3350625885900795
collision,89,-72.84203840169673,0.7409579788985526,-0.01949361919276669,4.556634918041164,1.2972334735309072,4.036478755130177
collision,103,-62.6324775090607,1.083317184533811,0.02431010148910133,4.489906582650008,1.315698218249631,3.643148994409641
timeout,150,-37.09353908594562,1.4256729158508705,0.49395089736353737,4.4188650558670055,1.893406186167994,3.304190414067739
collision,143,-94.14548380444344,0.9909234299177336,-0.02148855818946901,4.041249370907837,1.9806956688532653,3.648729919478266
timeout,150,-36.53970031692889,1.6395679485176882,0.10668845236156489,4.6591408791198585,1.9776970449635758,3.5522519388151426
timeout,150,-38.577495639834424,1.2642080361841574,0.22589799400193722,4.777312924943461,1.4951250572943753,3.735350491937599
timeout,150,-36.08128025288454,1.6367103554883142,0.26913729614401,4.936698055188841,1.8866312496282287,3.6750789797952343
timeout,150,-31.607432088345785,1.9815281724226916,0.3929845758818181,4.447431836418897,1.5896547657418432,2.7409305761747302
timeout,150,-51.28938098707599,1.5007387906054541,0.1388964177633998,4.928960885065616,1.5687951396109083,3.7144739982514294
timeout,150,-37.57147879095632,1.9030355913903039,-0.431365668452088,4.83435934151744,1.9731496942104265,3.791352404794292
timeout,150,-47.681056698031966,0.9821766097644749,-0.21900890696080047,4.809696805902864,1.6229688971801666,4.247680906423555
timeout,150,-37.79523207075408,1.3622044467105612,0.16611035310654304,4.240111301929831,1.944965202571903,3.3832931358048914
collision,123,-88.73109805222981,1.2601275320891876,-0.12195946501528393,4.953607151643192,1.0889166743888827,3.8869027161789287
timeout,150,-38.524784419150365,1.3323157726710149,-0.05583851199437594,4.720442441633849,1.2687372653332774,3.637843222957849
timeout,150,-38.83990237271665,1.3132847740283662,-0.02525639255084534,4.54348256841231,1.6084117082900873,3.6198134281407537
timeout,150,-34.396600141665054,1.7452369899326723,0.4129721344108661,4.733120410728096,1.3074325830032796,3.118895129747121
timeout,150,-41.42489217128876,1.0972927738251732,-0.12361297611105604,4.696320780073753,1.7439827186871573,4.054739975508966
timeout,150,-51.1418762530496,1.7648846105171674,0.5497300689483614,4.708736481201265,1.0837716876049361,2.9918997789009567
timeout,150,-40.29059167324777,1.2393561765492065,-0.0033672249308357447,4.893274320752854,1.8724907799950814,4.1073058151524675
timeout,150,-34.99070407477757,1.7332119716232117,-0.19322324687875878,4.072307654887453,1.2772143610771898,2.7628889544020074
collision,83,-62.4448192153102,0.8800708653568952,0.019353010718370485,4.952310124338647,1.2964269412374327,4.267792216873222
timeout,150,-38.37866260959834,1.5375446151337113,0.5572423226785669,4.582390267645036,1.0207692188892596,3.0799256859748794
timeout,150,-40.575101202156915,1.1639021129944311,-0.010005689744715149,4.511151113325485,1.0420392271107486,3.50868556261439
timeout,150,-39.33587311096016,1.5769239768791616,0.2860184704935544,4.947590939173921,1.2908978924769738,3.5172686026846334
timeout,150,-40.084957588527516,1.1008910334078048,0.07762635544280755,4.835150249337393,1.0382129137959302,3.85582914920303
timeout,150,-38.83986905410603,1.3794556364934765,-0.2878110009648331,4.710687506421542,1.216601358805955,3.6551829392597504
timeout,150,-37.4796398084644,1.2747716156918465,0.1907179980092418,4.238569266177299,1.3290944691073987,3.1749011800326925
timeout,150,-35.56976138680818,1.690863646486954,0.23768392134173755,4.804620488846319,1.8813431932615303,3.520951217427993
timeout,150,-42.984071959831915,1.0998883716165557,-0.15057851419527601,4.850434940592283,1.262629996045232,4.007961808634383
timeout,150,-36.44602844488959,1.3926830447542604,0.11916244047634629,4.276089547352945,1.0485896622139608,3.029499631908754
timeout,150,-37.88106685311929,1.5075708820697507,-0.05016055047533476,4.319334016605243,1.9497458343493432,3.4504546762412875
timeout,150,-40.64188461040844,1.091788562573329,-0.151330633216778,4.15949787128777,1.6237296662814205,3.5442459662991603
timeout,150,-37.035681337442135,1.48399875400099,0.1354013813216717,4.557981292930061,1.7274601235982823,3.461794287432487
timeout,150,-37.515384584521016,1.4605135617148843,0.34162102850522374,4.698071340244341,1.8914571527854624,3.5893972170046298
timeout,150,-34.41717752793564,2.007933700322787,-0.027860103218039577,4.951614083294066,1.8474043493961418,3.490253710595879
timeout,150,-40.53709024979146,1.1605769499555452,-0.13555035772608265,4.063906968988595,1.9125488233240269,3.553031867973686
timeout,150,-34.009932331082396,1.7906226011737698,0.17018994171216556,4.920309713187976,1.017108367959322,3.2422541911183926
timeout,150,-32.2344419015284,1.8387449437278245,0.4103058663734167,4.47601844834664,1.0371116659169388,2.710737362509655
timeout,150,-43.23797232070679,1.4284624451203145,0.014904719552323066,4.645625135908275,1.7593910181579564,3.6596951000077604
timeout,150,-36.7781272512989,1.472187904528715,0.004562656065708825,4.407618684270257,1.340867845062947,3.2252853239356947
timeout,150,-40.17461654907737,1.0076227178225996,0.18196695634741278,4.281322396006904,1.6520621251187153,3.5886333593986364
timeout,150,-35.32706345231155,1.5304974423691753,0.17192855427556264,4.132888789017864,1.3833803719649267,2.870549812787585
timeout,150,-41.50513762389578,1.0173068870232027,0.03459111430060837,4.824242528430044,1.6306819109941306,4.127985563092908
timeout,150,-40.28490630576537,1.0920238654509464,-0.23785533452635932,4.409973311159715,1.0411470724961307,3.555929650801383
timeout,150,-33.12238432206155,1.7704344607933509,0.3284069209893624,4.001297777931412,1.6926725050565385,2.61495157194591
timeout,150,-48.82047708110859,0.0,0.0,4.050295028650848,1.7450828534705392,4.410238540554315
timeout,150,-38.31770891330108,1.2449059598818244,-0.012763258363493818,4.342281400581774,1.1395012351285532,3.304761426126505
timeout,150,-37.106546411192106,1.3827543402756666,0.37385860486169153,4.625008699300531,1.7707544465529166,3.530372688704405
timeout,150,-39.05185951214943,1.244652913102226,-0.004744480855627486,4.444631595164411,1.539393582227015,3.5530586715551227
timeout,150,-38.95178499649943,1.1181895364482388,0.005439303670148652,4.0718616891945905,1.1942734681712033,3.183945014693908
timeout,150,-34.58857375531318,1.5905411552946314,0.31931025236056004,4.061766866944742,1.6602943371883303,2.811617832082086
timeout,150,-35.931310856770715,1.6486273738556512,-0.03403295706437183,4.167435068869352,1.6654004819080694,3.038497361848111
timeout,150,-43.10348499951027,0.9403729086840058,-0.22056425350198483,4.508585043142083,1.8971116170362334,4.149299811914496
timeout,150,-36.86512090690684,1.5378820088878131,-0.04708090532810557,4.271669281086824,1.6322176996158935,3.2083697814005436
timeout,150,-35.25841968646875,1.686413893068593,0.009900230327959518,4.530934518722718,1.3788376255959522,3.156784310328289
timeout,150,-35.09274397997145,1.6442898702495043,0.2495989257390716,4.6095731628841135,1.5457110797146427,3.2361723874449497
timeout,150,-35.344881036946056,1.5142948983997742,0.4222415926017688,4.607022991723688,1.1174749984555745,3.1699079715111687
timeout,150,-37.204283669921786,1.3808552084835832,0.4505716779782748,4.744560782199341,1.9165506392182468,3.669279152837064
timeout,150,-36.81116335396942,1.4637931903221977,0.41654878640486903,4.131665597856848,1.563316938732818,2.9038974462054252
timeout,150,-40.722710575670305,1.0753432010948822,-0.0028622694085941513,4.474129002082846,1.7081415333543664,3.8051647709483896
timeout,150,-35.16546259195391,1.4951421568135292,0.36264996276059525,4.226918309587617,1.4350833770091485,2.9347426423558858
timeout,150,-40.100585102903494,1.3693147154760545,-0.3650774638678088,4.944970345601048,1.4893179230075293,4.027914526912046
timeout,150,-39.87147465688763,1.081385837194717,0.13464525317575396,4.566114875473086,1.3363579122380975,3.68611581277246
timeout,150,-40.58057250679037,0.9686510764230578,0.02515847838687168,4.1824348140584595,1.3959548622863538,3.493921670330013
timeout,150,-34.73449566662316,1.6232277776194275,0.23230801319188635,4.317866759806767,1.4535796116524105,2.958476560922859
timeout,150,-33.28495281714532,1.8063964434717719,-0.0027430202129743947,4.0443757160211975,1.1774775774230175,2.5301130179193803
timeout,150,-33.06599350600068,1.7160835234918566,0.4375870388002451,4.317488415132716,1.252404440987363,2.726029128450383
timeout,150,-35.51051058645101,1.5137952773906596,0.40404072495107207,4.67721742235586,1.0767257635170138,3.23415287646807
timeout,150,-41.050901160408316,0.9552608923306103,-0.1260996237319309,4.193548435607068,1.2599605848415525,3.522452145129901
timeout,150,-38.31139628562166,1.3397296054489445,-0.025677485437203346,4.190345883931161,1.6878680131400419,3.325996293269453
timeout,150,-38.668132702484584,1.1562197017010116,0.12142368964663605,4.331003924110707,1.1279919107818857,3.330530654814772
timeout,150,-36.98746689073484,1.5845240381618486,0.4348441031249455,4.835069305543819,1.950880498623298,3.58669916326627
timeout,150,-38.604374623032896,1.3133518838163827,0.05224541405846182,4.424095893000546,1.7574208609848068,3.5474429657819195
timeout,150,-38.92796007329905,1.2742058217291323,-0.0241960226118686,4.464741167667896,1.5447587706228738,3.5554373763151643
timeout,150,-39.713164289533744,1.0549589600852656,-0.011572018862810458,4.058134242967215,1.332653722667562,3.290289443788488
timeout,150,-39.69411179572621,1.203439505589562,-0.12437798658821471,4.699224365839765,1.200028999900323,3.7382570343696515
timeout,150,-39.250300846472456,1.4004009639190187,-0.08133411511458065,4.627309687679811,1.9896827364107255,3.8343253266755153
timeout,150,-40.7940765021804,1.049807048937274,0.07317882775166748,4.82073005195265,1.3563970785943718,3.983278721601881
timeout,150,-39.57845314439854,1.1294867602502396,0.033291431125193935,4.45010344107294,1.3357199494154623,3.5669055477001006
timeout,150,-36.280455018741065,1.3720176219455542,0.3153264077738244,4.184575373404784,1.4367516200106487,3.0278830248102064
timeout,150,-36.825551568449,1.5948851750361543,-0.15356207950492365,4.68557612118139,1.3628102040094954,3.4426378587930024
timeout,150,-40.53797809945044,1.4101444844760678,0.36847567892128685,4.292486827613797,1.3567694106495582,3.04706775166193
timeout,150,-39.659732253992765,1.4686154139407432,0.14500648293038154,4.599040143712529,1.1851579898421898,3.2987079510162247
timeout,150,-37.3036890930765,1.5061882766642913,-0.04463820997671992,4.5264665391870365,1.5790803697414826,3.429073170579699
timeout,150,-37.49490620953291,1.3393800935881188,0.12600702772124753,4.314676534125789,1.4834229600577946,3.2703160279149213
timeout,150,-39.66147044484772,1.0985804763130358,0.12989490269634324,4.461169565427765,1.4373694085252748,3.6078379904904314
timeout,150,-49.68305169686171,1.2892888835066918,-0.17342651600842096,4.042770906029778,1.771192984275542,3.370935812091722
timeout,150,-35.033272196217794,1.84727760369067,-0.04206262819659053,4.6105104884689085,1.7134522887474122,3.273727019641799
timeout,150,-41.291351465538455,0.9966122853667575,0.08973919248986283,4.405397759161129,1.99359748450701,3.9044199060083136
timeout,150,-38.43920162420971,1.2107881402650087,0.4536427886227992,4.771472623994471,1.6024313583794119,3.7414153967015205
timeout,150,-37.73395873643185,1.4336307055209103,-0.051394938233732756,4.437997902325051,1.5497757920715998,3.404404494301358
collision,111,-64.25022347115983,1.1084023285610374,0.2179917357516714,4.951065752946115,1.0203644759202102,3.925539989259111
timeout,150,-41.87367092678495,0.9717182684174912,0.004955310742167198,4.8347473029271155,1.5238324131436076,4.150901224272117
timeout,150,-35.32963735241404,1.656926994139368,-0.014094102037341625,4.346778645531495,1.3734715221452094,3.0266549634720614
